0	1.0	4.0	6.0	3.0	4.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0
8	3.0	7.0	9.0	0.0	3.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0
21	9.0	1.0	8.0	1.0	1.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0
26	4.0	4.0	9.0	5.0	0.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0
28	4.0	1.0	6.0	0.0	8.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0
32	6.0	3.0	4.0	5.0	3.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0
40	6.0	0.0	2.0	4.0	1.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0
42	2.0	2.0	5.0	8.0	2.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0
43	1.0	3.0	9.0	3.0	7.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0
46	5.0	2.0	9.0	7.0	5.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0	-1000000.0
